speed_kmh,vehicle_mileage_kmpl,acceleration_mps2,braking_mps2,distance_km,traffic_level_heavy,traffic_level_low,traffic_level_moderate,ac_usage_high,ac_usage_low,ac_usage_moderate,vehicle_load_heavy,vehicle_load_light,vehicle_load_normal,road_type_city,road_type_highway,road_type_mixed
21.5,14.08,1.65,3.73,242.85,0,0,1,1,0,0,1,0,0,1,0,0
96.05,20.41,1.16,0.81,168.57,0,0,1,1,0,0,0,1,0,1,0,0
43.27,12.94,2.41,2.24,216.23,1,0,0,1,0,0,0,0,1,0,1,0
110.08,15.07,1.21,1.15,236.71,0,0,1,1,0,0,0,1,0,0,0,1
115.52,18.36,0.19,1.17,193.49,0,1,0,1,0,0,0,1,0,0,0,1
31.34,21.65,1.81,0.49,230.97,1,0,0,0,0,1,1,0,0,0,1,0
115.04,12.22,1.03,2.61,265.46,0,0,1,0,1,0,0,1,0,0,0,1
85.74,17.15,3.92,1.67,85.82,1,0,0,1,0,0,0,0,1,0,1,0
40.73,16.43,1.45,0.95,240.28,0,0,1,1,0,0,0,0,1,0,1,0
47.01,17.57,2.81,1.92,220.77,0,1,0,0,1,0,0,1,0,1,0,0
119.75,14.49,0.26,3.14,17.48,1,0,0,1,0,0,1,0,0,0,1,0
28.47,20.39,1.08,3.94,36.58,1,0,0,0,1,0,0,0,1,0,0,1
44.55,12.6,1.23,3.96,201.37,0,0,1,0,1,0,0,1,0,0,0,1
98.8,19.67,3.08,2.65,151.51,1,0,0,0,1,0,1,0,0,0,0,1
95.93,20.99,2.01,1.67,266.47,0,0,1,0,0,1,0,0,1,0,1,0
103.7,17.92,1.12,2.92,222.17,0,1,0,0,1,0,0,0,1,1,0,0
65.8,13.45,1.28,0.02,222.86,1,0,0,0,0,1,1,0,0,0,0,1
86.77,16.16,0.25,0.77,229.58,0,1,0,1,0,0,0,0,1,0,1,0
51.99,21.16,3.3,2.29,40.22,1,0,0,0,1,0,0,1,0,0,1,0
42.06,19.99,3.22,1.7,244.4,1,0,0,1,0,0,0,0,1,1,0,0
44.04,12.05,3.25,3.33,295.4,0,0,1,0,1,0,0,0,1,1,0,0
44.08,15.45,0.03,3.56,206.64,0,0,1,0,1,0,0,1,0,0,1,0
41.7,12.14,0.77,1.13,270.99,1,0,0,0,1,0,1,0,0,0,1,0
87.02,18.54,1.69,0.22,130.37,1,0,0,1,0,0,0,1,0,0,0,1
48.88,18.09,2.19,0.06,51.71,0,1,0,0,0,1,0,1,0,0,0,1
56.28,18.4,1.33,1.09,261.31,0,1,0,0,0,1,0,1,0,0,1,0
25.49,16.77,2.65,3.19,189.36,0,1,0,0,1,0,0,1,0,0,1,0
34.85,21.08,0.97,2.79,66.12,0,0,1,0,0,1,0,0,1,0,0,1
22.28,16.09,2.44,0.67,189.52,1,0,0,0,1,0,0,0,1,0,1,0
69.72,15.13,0.74,1.53,83.08,1,0,0,0,0,1,0,0,1,1,0,0
112.55,15.65,0.94,2.16,27.73,1,0,0,0,1,0,0,0,1,0,0,1
96.41,19.37,3.73,3.07,283.0,0,1,0,0,0,1,1,0,0,0,0,1
98.37,17.62,3.83,1.94,97.68,1,0,0,0,1,0,1,0,0,0,1,0
69.78,15.89,3.84,3.06,243.04,0,1,0,0,0,1,0,1,0,0,1,0
74.4,21.91,2.08,2.3,80.14,1,0,0,1,0,0,0,1,0,0,0,1
34.07,20.81,1.12,1.7,9.06,1,0,0,0,1,0,1,0,0,1,0,0
112.85,20.71,2.63,0.81,53.17,0,0,1,0,1,0,0,1,0,1,0,0
113.49,18.84,3.67,3.21,11.76,0,1,0,1,0,0,1,0,0,1,0,0
69.34,19.3,3.23,1.02,155.61,1,0,0,0,0,1,1,0,0,0,0,1
106.2,21.7,0.34,3.37,180.42,1,0,0,0,1,0,1,0,0,0,1,0
117.85,21.86,3.05,1.77,277.63,0,1,0,1,0,0,0,0,1,0,1,0
69.22,13.56,3.17,3.77,150.65,0,1,0,0,1,0,1,0,0,0,1,0
40.36,16.59,2.6,2.12,32.61,0,0,1,1,0,0,1,0,0,0,1,0
52.65,15.47,1.47,3.2,177.76,0,0,1,0,0,1,0,0,1,0,0,1
27.72,19.87,0.38,3.44,203.77,1,0,0,0,1,0,0,1,0,1,0,0
114.47,12.83,0.15,2.81,17.94,0,0,1,1,0,0,0,1,0,1,0,0
51.71,18.32,3.63,3.74,27.15,1,0,0,0,1,0,0,0,1,1,0,0
89.33,18.84,2.89,3.51,201.87,0,0,1,0,1,0,0,1,0,0,0,1
114.07,17.36,0.17,1.47,11.27,0,0,1,0,1,0,0,0,1,1,0,0
45.95,19.87,1.98,0.91,56.48,1,0,0,1,0,0,0,1,0,0,1,0
63.87,16.86,3.4,1.05,32.34,1,0,0,0,1,0,0,1,0,0,1,0
88.37,21.53,1.08,2.54,29.66,0,1,0,0,0,1,0,0,1,0,1,0
112.87,20.49,2.54,2.53,20.97,1,0,0,0,1,0,0,0,1,0,0,1
29.75,12.27,2.51,0.09,86.2,0,1,0,0,1,0,0,1,0,0,0,1
63.59,14.99,2.46,0.9,239.69,0,1,0,1,0,0,1,0,0,0,1,0
59.6,20.35,0.77,0.15,228.79,0,0,1,1,0,0,0,0,1,0,0,1
25.66,20.28,2.83,3.19,293.66,0,0,1,0,0,1,1,0,0,0,0,1
119.49,14.75,0.95,0.82,78.79,0,1,0,0,0,1,0,0,1,0,0,1
75.81,18.71,3.21,1.92,118.94,0,1,0,1,0,0,0,1,0,1,0,0
113.29,15.77,3.48,3.92,75.45,0,0,1,0,1,0,0,0,1,0,1,0
53.84,19.36,2.83,0.81,146.73,1,0,0,0,0,1,0,1,0,1,0,0
96.45,12.32,0.06,1.08,126.85,1,0,0,1,0,0,0,1,0,0,1,0
25.93,16.94,1.34,2.85,217.73,1,0,0,1,0,0,0,1,0,0,1,0
41.31,16.67,1.92,3.07,245.32,1,0,0,0,0,1,0,1,0,1,0,0
93.79,13.53,1.54,3.8,262.64,0,0,1,0,0,1,1,0,0,0,1,0
94.03,16.7,3.59,3.73,24.27,1,0,0,0,1,0,1,0,0,1,0,0
42.73,15.06,3.73,1.09,32.12,0,0,1,0,1,0,1,0,0,0,1,0
97.2,15.54,2.88,2.57,209.53,1,0,0,0,0,1,0,1,0,0,1,0
61.68,18.9,1.52,2.19,144.95,0,1,0,0,1,0,1,0,0,0,0,1
52.22,13.45,3.84,1.37,134.19,0,0,1,0,1,0,1,0,0,0,0,1
82.95,14.47,1.12,0.51,154.94,1,0,0,0,0,1,0,1,0,0,0,1
118.87,14.31,1.18,1.86,34.44,0,1,0,0,1,0,0,0,1,1,0,0
52.06,20.38,0.72,1.84,161.08,0,1,0,0,1,0,1,0,0,0,1,0
39.59,18.71,2.05,0.88,217.43,0,1,0,0,1,0,0,1,0,0,1,0
119.48,12.9,0.73,1.54,99.2,0,0,1,0,0,1,1,0,0,1,0,0
27.29,20.66,2.3,1.2,261.26,1,0,0,0,0,1,0,1,0,0,1,0
86.18,19.91,0.69,2.37,59.25,0,1,0,0,1,0,0,0,1,1,0,0
56.89,14.78,0.25,3.99,67.8,1,0,0,0,1,0,1,0,0,1,0,0
89.37,16.79,0.38,2.37,118.27,1,0,0,1,0,0,0,0,1,1,0,0
35.17,20.41,2.21,1.27,69.86,0,0,1,0,1,0,1,0,0,0,0,1
89.05,21.97,3.47,0.13,12.01,1,0,0,0,0,1,0,0,1,0,1,0
30.84,14.89,2.53,2.41,107.37,0,1,0,0,1,0,1,0,0,0,0,1
111.85,20.64,0.81,1.27,154.74,1,0,0,0,1,0,0,0,1,1,0,0
78.43,14.93,0.11,1.16,7.91,1,0,0,0,1,0,1,0,0,0,0,1
20.99,13.46,3.22,3.77,30.01,0,0,1,0,0,1,0,1,0,1,0,0
22.27,19.78,3.75,2.7,82.53,0,1,0,0,1,0,0,1,0,1,0,0
87.81,21.05,1.9,3.81,112.19,0,0,1,0,0,1,0,0,1,0,0,1
85.48,13.55,3.54,1.24,77.98,0,0,1,0,0,1,1,0,0,0,1,0
24.77,14.95,0.31,0.18,36.75,0,0,1,0,0,1,0,1,0,1,0,0
74.66,12.71,1.6,1.04,162.86,0,1,0,0,1,0,0,0,1,1,0,0
79.37,20.43,2.03,2.04,149.5,1,0,0,0,0,1,0,0,1,0,1,0
104.26,19.42,0.21,0.57,135.13,1,0,0,0,0,1,1,0,0,0,0,1
42.97,20.78,0.88,1.01,143.19,0,1,0,1,0,0,1,0,0,0,1,0
79.22,17.51,2.42,3.83,28.65,0,0,1,0,1,0,0,1,0,0,1,0
24.29,20.82,3.21,1.49,72.72,1,0,0,0,1,0,0,1,0,0,1,0
49.56,16.97,3.63,1.62,222.34,1,0,0,1,0,0,1,0,0,0,1,0
59.41,20.5,0.65,1.71,7.14,1,0,0,0,1,0,0,0,1,0,0,1
104.31,17.12,2.19,1.26,222.36,1,0,0,1,0,0,0,1,0,0,1,0
99.77,16.13,2.05,3.96,114.02,0,1,0,0,0,1,0,0,1,0,1,0
97.12,18.4,2.49,2.38,19.15,0,1,0,1,0,0,0,1,0,0,1,0
73.61,14.84,1.88,3.47,160.17,0,0,1,1,0,0,1,0,0,0,0,1
91.89,19.1,0.81,1.07,203.02,0,1,0,0,1,0,1,0,0,1,0,0
76.39,20.06,2.44,3.34,243.21,0,0,1,0,1,0,0,0,1,0,0,1
104.78,13.43,0.24,0.99,191.76,0,0,1,0,0,1,1,0,0,1,0,0
60.02,15.95,2.92,0.05,63.15,1,0,0,0,1,0,1,0,0,0,1,0
34.76,19.42,3.62,1.85,43.96,0,0,1,0,0,1,1,0,0,1,0,0
57.43,16.42,2.53,0.12,56.35,0,1,0,1,0,0,0,0,1,1,0,0
32.82,21.03,2.63,1.46,186.01,1,0,0,0,1,0,0,0,1,1,0,0
106.42,12.94,2.46,1.31,192.52,0,0,1,0,0,1,0,1,0,1,0,0
91.5,15.97,0.3,2.76,190.04,0,1,0,1,0,0,0,0,1,0,0,1
108.48,21.23,0.36,3.26,118.77,0,0,1,0,0,1,1,0,0,0,1,0
77.11,14.96,0.15,1.1,84.28,0,0,1,1,0,0,1,0,0,0,1,0
100.41,19.21,2.22,3.43,62.84,1,0,0,0,1,0,0,0,1,0,1,0
83.83,18.86,1.9,3.76,110.76,0,0,1,0,1,0,1,0,0,0,0,1
46.92,17.0,1.82,0.09,226.01,0,0,1,1,0,0,1,0,0,0,1,0
107.79,21.3,0.53,1.27,161.48,0,1,0,0,0,1,0,1,0,1,0,0
32.62,19.49,1.84,3.81,121.3,0,1,0,1,0,0,0,0,1,1,0,0
84.83,14.68,3.56,0.47,188.7,1,0,0,0,0,1,0,0,1,0,0,1
59.04,21.39,2.91,1.61,98.85,0,1,0,0,0,1,0,1,0,0,1,0
94.52,14.5,3.07,3.38,61.24,1,0,0,0,1,0,1,0,0,0,0,1
46.65,18.57,3.27,3.67,21.49,0,1,0,1,0,0,0,0,1,1,0,0
69.29,17.43,0.83,2.58,79.68,0,0,1,0,1,0,0,0,1,1,0,0
96.65,16.49,0.11,2.28,51.71,1,0,0,1,0,0,0,0,1,1,0,0
101.56,16.59,0.7,2.28,283.29,0,1,0,1,0,0,0,0,1,0,1,0
86.84,21.13,3.33,2.82,230.1,0,1,0,0,0,1,0,1,0,1,0,0
30.32,18.49,3.87,2.53,85.68,1,0,0,0,0,1,1,0,0,0,0,1
108.85,12.62,1.91,1.78,113.94,1,0,0,0,0,1,1,0,0,0,0,1
62.29,16.92,0.23,1.18,186.95,1,0,0,0,0,1,0,1,0,1,0,0
98.27,16.74,0.41,2.92,185.27,0,1,0,1,0,0,1,0,0,0,0,1
111.35,17.41,2.04,0.97,49.68,0,1,0,0,1,0,0,0,1,1,0,0
78.37,21.8,3.19,2.9,207.97,0,1,0,1,0,0,0,0,1,1,0,0
58.62,15.74,0.33,0.9,99.01,0,1,0,1,0,0,1,0,0,1,0,0
67.85,21.97,0.67,3.41,195.28,1,0,0,1,0,0,0,1,0,0,1,0
62.17,12.29,1.34,3.97,37.43,0,1,0,1,0,0,0,1,0,0,0,1
104.04,19.62,1.95,2.02,289.66,1,0,0,0,0,1,0,1,0,0,0,1
91.25,20.46,2.81,3.21,128.12,0,1,0,0,1,0,0,1,0,0,1,0
90.63,14.76,1.81,0.65,42.92,0,1,0,0,1,0,0,1,0,1,0,0
111.83,16.32,1.16,0.13,280.22,0,1,0,1,0,0,1,0,0,1,0,0
58.96,13.05,0.68,3.14,173.51,0,1,0,0,0,1,1,0,0,0,1,0
89.2,12.56,2.51,0.49,248.35,0,1,0,1,0,0,0,0,1,0,1,0
22.07,17.13,2.02,0.23,44.81,0,1,0,0,0,1,0,1,0,0,1,0
109.24,12.69,0.85,3.53,238.25,0,0,1,0,0,1,0,0,1,0,0,1
27.0,17.01,1.05,1.3,45.1,0,1,0,0,0,1,1,0,0,0,1,0
53.36,12.44,0.52,3.92,52.67,0,0,1,1,0,0,1,0,0,1,0,0
80.35,21.04,1.44,0.38,113.4,0,1,0,0,0,1,0,0,1,1,0,0
119.27,15.76,1.49,2.2,189.91,0,0,1,1,0,0,0,1,0,0,0,1
42.77,19.56,1.58,3.34,92.53,0,0,1,1,0,0,1,0,0,1,0,0
106.52,18.38,1.12,2.9,86.38,0,0,1,1,0,0,1,0,0,1,0,0
59.93,21.53,1.54,0.68,261.61,1,0,0,0,1,0,0,1,0,1,0,0
107.91,13.82,0.44,0.65,151.78,0,0,1,0,0,1,1,0,0,1,0,0
61.0,12.88,3.96,0.1,206.17,1,0,0,0,1,0,0,1,0,1,0,0
112.7,21.02,0.87,2.2,234.93,0,1,0,0,1,0,0,1,0,1,0,0
40.03,16.03,1.77,1.05,47.82,0,1,0,1,0,0,0,1,0,0,1,0
46.16,15.59,2.05,1.99,34.09,1,0,0,0,0,1,0,0,1,0,1,0
50.92,15.96,2.66,1.74,123.27,1,0,0,0,0,1,1,0,0,1,0,0
55.4,19.13,0.06,1.3,141.59,0,1,0,0,0,1,0,0,1,0,1,0
111.97,20.13,1.87,1.82,206.92,1,0,0,0,0,1,0,0,1,0,1,0
78.38,19.44,2.89,2.36,157.11,0,1,0,0,1,0,0,0,1,0,1,0
89.77,14.11,2.69,1.02,14.52,1,0,0,0,1,0,1,0,0,1,0,0
65.02,18.52,0.54,1.07,87.45,0,1,0,0,1,0,1,0,0,0,0,1
55.73,14.8,1.85,1.71,204.18,0,1,0,0,0,1,0,1,0,1,0,0
53.04,14.99,1.05,3.6,277.39,1,0,0,0,1,0,0,0,1,0,0,1
67.12,18.54,3.67,0.18,211.88,0,1,0,0,1,0,0,1,0,0,0,1
103.2,17.4,0.64,3.19,46.16,0,1,0,1,0,0,0,0,1,0,1,0
109.95,17.88,3.21,0.5,287.89,0,1,0,0,0,1,0,1,0,0,0,1
78.84,15.78,0.14,2.81,190.69,0,1,0,0,1,0,0,0,1,1,0,0
30.83,17.37,2.36,3.93,146.95,0,0,1,1,0,0,0,1,0,0,1,0
33.41,19.8,3.38,1.88,196.62,0,1,0,0,0,1,0,0,1,1,0,0
114.97,21.42,2.77,3.27,125.26,0,0,1,0,1,0,1,0,0,0,1,0
23.03,18.18,3.56,2.18,194.36,0,0,1,0,0,1,0,1,0,0,0,1
77.12,13.55,0.13,0.57,31.62,1,0,0,1,0,0,0,0,1,1,0,0
98.87,18.78,2.21,3.53,123.78,1,0,0,0,1,0,0,0,1,0,1,0
49.02,18.19,0.56,2.23,296.29,1,0,0,0,0,1,0,1,0,0,0,1
85.32,19.72,1.3,0.05,199.7,0,1,0,0,0,1,0,1,0,1,0,0
54.54,19.27,2.53,1.43,88.61,0,1,0,1,0,0,0,0,1,1,0,0
29.28,20.95,1.98,1.45,252.3,0,0,1,0,1,0,0,0,1,0,1,0
57.08,14.63,2.44,2.9,279.55,0,0,1,1,0,0,1,0,0,0,0,1
43.27,13.64,0.93,2.92,174.4,0,1,0,0,0,1,0,0,1,1,0,0
59.3,21.1,3.91,1.02,31.62,0,1,0,0,0,1,0,1,0,0,1,0
110.76,21.06,1.32,0.39,74.09,0,0,1,1,0,0,0,0,1,0,0,1
66.7,16.24,2.92,2.69,295.33,0,1,0,0,1,0,0,0,1,0,0,1
31.33,15.3,2.7,1.92,179.28,1,0,0,0,0,1,0,1,0,0,1,0
23.85,13.14,2.74,3.44,176.07,0,1,0,1,0,0,1,0,0,0,1,0
42.23,12.05,2.25,2.97,228.09,0,0,1,0,0,1,0,1,0,0,1,0
77.57,19.26,2.71,3.95,48.54,0,0,1,1,0,0,0,1,0,0,1,0
104.07,20.78,3.5,2.67,149.62,1,0,0,0,0,1,1,0,0,1,0,0
60.47,15.16,0.05,1.98,151.28,1,0,0,0,1,0,0,1,0,1,0,0
21.44,15.09,3.57,0.4,238.32,0,0,1,0,0,1,0,1,0,1,0,0
112.08,19.54,1.92,2.39,239.53,1,0,0,0,1,0,0,1,0,0,0,1
76.19,16.91,1.67,1.29,265.65,0,1,0,0,1,0,0,0,1,0,1,0
72.6,21.72,2.28,1.67,27.67,0,0,1,1,0,0,0,1,0,1,0,0
103.56,19.98,0.79,1.18,232.9,0,0,1,0,1,0,1,0,0,0,1,0
104.73,16.82,1.4,2.23,38.89,0,0,1,1,0,0,0,1,0,1,0,0
28.38,13.97,3.53,1.43,62.75,0,1,0,0,1,0,0,0,1,0,1,0
85.06,15.86,1.69,2.52,114.22,1,0,0,0,1,0,0,1,0,0,0,1
51.91,19.27,1.43,3.24,114.28,0,0,1,0,0,1,0,0,1,0,0,1
83.03,15.72,2.58,2.33,81.35,0,1,0,0,1,0,0,1,0,0,1,0
72.33,13.42,0.82,2.46,215.77,1,0,0,1,0,0,0,0,1,1,0,0
72.2,18.49,1.48,0.17,161.3,0,1,0,0,0,1,0,0,1,1,0,0
118.0,19.02,1.84,1.04,254.98,1,0,0,0,1,0,0,1,0,1,0,0
82.03,21.11,3.88,3.07,297.68,0,1,0,0,1,0,0,0,1,0,1,0
52.01,15.18,0.79,3.21,152.1,0,0,1,0,0,1,0,1,0,0,1,0
116.69,16.23,0.39,1.05,94.1,0,0,1,0,1,0,1,0,0,1,0,0
60.72,14.73,0.07,1.66,43.28,0,0,1,0,0,1,1,0,0,0,0,1
43.74,13.45,3.28,2.24,21.11,0,0,1,0,1,0,0,1,0,0,0,1
